0.2248 	 0.2505
0.2248 	 1.1617
1.3079 	 1.3728
0.7133 	 1.7720
1.3079 	 1.8131
0.4602 	 1.8332
1.3079 	 2.1296
1.9055 	 2.2581
0.7133 	 2.6072
1.9451 	 2.6595
1.3079 	 3.0067
1.9451 	 3.0496
1.9451 	 3.2903
2.0200 	 3.8116
2.2402 	 3.9543
3.5961 	 4.0068
2.0200 	 4.0068
1.9451 	 4.4364
2.0200 	 4.8264
2.0200 	 5.0943
4.5886 	 5.3684
3.5961 	 5.7073
2.0200 	 6.3020
4.8509 	 6.4579
5.8677 	 6.8229
2.5815 	 6.8410
5.0124 	 7.0148
3.6591 	 7.0457
6.0641 	 7.0592
2.5815 	 7.1215
6.2207 	 7.4010
6.2207 	 7.8660
2.5815 	 7.9799
7.4917 	 8.1062
7.4917 	 8.1798
2.5815 	 8.1929
2.5815 	 8.2024
8.0789 	 8.6448
8.0789 	 8.6470
7.5600 	 8.8366
8.6474 	 8.9771
8.4509 	 9.0084
8.6494 	 9.0438
7.5600 	 9.2017
8.8698 	 9.3485
8.6494 	 9.7448
8.8698 	 9.7813
2.6644 	 9.8386
6.3145 	 10.2780
9.8359 	 10.6230
2.6644 	 10.6560
8.8457 	 10.7107
10.1299 	 10.8797
10.2435 	 11.0478
2.6644 	 11.1975
11.1347 	 11.2584
9.8359 	 11.7156
2.6644 	 11.7475
2.6644 	 11.9659
11.2838 	 12.1099
11.6486 	 12.2301
11.1347 	 12.4188
12.0967 	 12.7186
3.6851 	 12.8861
11.2838 	 12.9022
3.6851 	 12.9708
11.6486 	 13.0221
3.6963 	 13.3978
3.6851 	 13.4848
3.6963 	 13.8536
3.6963 	 14.1767
13.8353 	 14.3280
3.6963 	 14.5806
10.8850 	 14.8690
3.6963 	 14.9368
13.8353 	 14.9614
14.8144 	 15.3290
12.0967 	 15.3298
4.3308 	 15.5850
4.3308 	 15.6765
15.1594 	 15.7376
4.3308 	 15.8230
15.1594 	 15.9482
4.8878 	 16.1006
5.2565 	 16.2943
5.2565 	 16.5466
4.8878 	 16.7009
6.0182 	 16.7071
4.8878 	 16.8554
5.2565 	 17.2014
16.8189 	 17.8752
5.2565 	 18.2655
17.9073 	 18.4530
6.0182 	 18.6074
16.8189 	 18.8064
6.0182 	 18.9669
17.6167 	 19.0096
18.2586 	 19.2514
18.2586 	 19.3523
8.3060 	 19.6241
8.3060 	 19.6514
8.3060 	 20.2149
19.7902 	 20.4476
8.3247 	 20.4891
17.9073 	 20.5582
8.3247 	 20.5760
8.7008 	 20.9208
8.7008 	 20.9624
8.3060 	 20.9686
8.7008 	 21.1268
10.5318 	 21.3217
10.5318 	 21.3818
8.3247 	 21.4697
10.5318 	 21.6299
12.1386 	 21.6302
12.1386 	 21.7018
19.8590 	 22.1275
12.1386 	 22.3328
14.3351 	 22.3400
14.3351 	 22.4832
14.3351 	 22.5686
15.8928 	 22.6990
22.0330 	 23.2085
22.6798 	 23.2921
15.8928 	 23.3499
15.8928 	 23.4341
19.5132 	 24.2874
19.5132 	 24.8602
15.8928 	 24.9513
15.8928 	 24.9581
23.4909 	 25.1006
20.9101 	 25.4158
19.5132 	 25.4593
19.5132 	 25.5166
20.9101 	 25.7218
20.9101 	 26.0148
19.5132 	 26.0897
20.9298 	 26.5301
20.9298 	 26.6369
20.9298 	 26.8624
25.5336 	 27.2025
26.0049 	 27.2219
21.2518 	 27.4437
21.2518 	 27.8920
20.9298 	 28.0137
27.3137 	 28.1115
27.4869 	 28.3927
27.6808 	 28.4039
27.3137 	 28.4341
25.5336 	 28.4439
25.0405 	 28.9776
20.9298 	 29.0404
28.5687 	 29.1336
27.9968 	 29.2303
25.0405 	 29.3759
25.0405 	 29.6671
27.4714 	 29.7279
25.0405 	 29.9917
21.2518 	 30.1527
28.5727 	 30.2283
28.5727 	 30.2831
29.2506 	 30.2953
27.4714 	 30.4057
29.4598 	 30.7746
28.5727 	 30.8163
29.4598 	 31.2106
30.2112 	 31.3344
27.4714 	 31.3721
28.5727 	 31.7051
31.7737 	 32.1133
31.7737 	 32.3782
30.2112 	 32.5451
30.2112 	 32.5732
32.0114 	 32.6048
32.0338 	 32.6820
32.0114 	 32.8332
29.4598 	 33.2657
32.6694 	 33.3377
32.1464 	 33.5970
31.7737 	 33.5977
33.6284 	 33.8687
32.3745 	 34.0127
33.6362 	 34.0650
32.1464 	 34.0809
33.6362 	 34.1158
32.3745 	 34.2337
32.3745 	 34.3624
33.6284 	 34.6223
34.2193 	 34.8911
35.1820 	 35.5847
35.1820 	 35.6271
35.1820 	 35.7520
35.1820 	 36.0892
36.7273 	 36.7958
35.4453 	 37.2456
34.4988 	 37.2606
35.4897 	 37.8777
36.2542 	 38.0066
39.1069 	 39.1974
39.1069 	 39.2468
39.1069 	 39.9095
40.4540 	 40.4991
40.4879 	 40.6640
40.3017 	 41.0508
40.9124 	 41.1358
40.3017 	 41.3359
40.3017 	 41.4726
40.4879 	 41.5311
42.2559 	 42.3789
42.2559 	 42.7554
42.4749 	 42.9384
42.7325 	 43.2738
42.2559 	 43.5727
42.7325 	 43.6802
43.2997 	 43.7283
43.2997 	 43.8802
43.2997 	 43.9390
44.1196 	 44.7584
44.5223 	 44.8067
43.2997 	 44.8734
42.7325 	 45.4053
44.1196 	 45.4198
43.2997 	 45.7070
45.4588 	 45.8537
45.4588 	 45.9705
45.1166 	 46.4051
44.5223 	 46.5679
46.4657 	 46.5801
46.4657 	 46.7859
46.4657 	 47.0874
46.6539 	 47.2934
46.6539 	 47.3406
46.4657 	 47.4839
46.4657 	 47.5214
45.1166 	 47.5633
47.6494 	 47.8872
47.0225 	 47.9262
47.3770 	 48.8496
48.2400 	 48.9799
49.1347 	 49.2237
49.1347 	 49.4263
47.5512 	 49.4524
48.2400 	 49.8210
49.4596 	 49.8252
49.4596 	 50.0253
49.4596 	 50.0578
49.4526 	 50.2472
49.4596 	 51.0597
50.9753 	 51.1527
50.9913 	 51.6136
50.9913 	 51.6758
49.9345 	 51.7095
51.6005 	 51.9578
50.8703 	 52.0647
51.6005 	 52.1306
51.6572 	 52.9722
51.9181 	 52.9789
52.4922 	 53.0052
51.9181 	 53.0376
51.9181 	 53.1550
51.9181 	 53.3709
51.9181 	 53.4983
53.3904 	 53.6352
49.1347 	 53.6485
52.4922 	 53.8270
53.3904 	 54.0587
53.3904 	 54.6982
54.9183 	 55.9357
56.9582 	 57.9363
57.2819 	 58.0752
56.9582 	 58.3042
56.9582 	 58.4027
57.2819 	 58.6621
57.2819 	 58.6691
57.2819 	 58.8059
58.1750 	 58.8693
58.4902 	 58.8907
58.1750 	 59.3350
58.4902 	 59.3706
58.1750 	 59.5072
58.4259 	 59.5925
58.1750 	 59.8589
59.9854 	 60.1077
58.4259 	 60.1798
58.4259 	 60.3679
60.8642 	 61.3495
