0.0980 	 0.3060
0.0980 	 0.6450
0.6350 	 0.6810
0.3730 	 0.8500
0.7490 	 1.1970
1.0830 	 1.2110
0.3730 	 1.3470
1.0830 	 1.5190
1.0830 	 1.7290
0.3730 	 1.7310
1.6860 	 1.7870
1.7590 	 1.7940
1.7590 	 2.8480
3.6330 	 3.6730
3.6330 	 3.8770
3.6330 	 4.0600
4.0170 	 4.0680
4.0580 	 4.5460
4.2110 	 4.6140
4.0580 	 4.8070
4.0580 	 4.8730
1.0830 	 4.8740
4.0170 	 5.2050
4.0580 	 5.2350
4.2650 	 5.4290
5.6890 	 5.9300
4.2650 	 6.1880
4.2690 	 6.2170
6.1220 	 6.2710
4.2650 	 6.4050
5.6890 	 6.4520
6.5190 	 6.7490
4.2110 	 6.7830
4.2690 	 6.8080
6.5190 	 7.0910
6.2330 	 7.1410
7.0350 	 7.1850
4.2110 	 7.3600
6.1220 	 7.6920
5.6890 	 7.7380
6.6340 	 7.7750
7.0350 	 7.7970
7.2660 	 7.9550
6.2330 	 7.9700
7.0350 	 7.9970
7.2660 	 8.5670
7.0350 	 8.6900
7.9030 	 8.7170
8.8460 	 8.8700
7.9030 	 8.9050
7.3940 	 9.0140
6.6340 	 9.4810
9.1940 	 9.6060
8.8460 	 9.9600
9.3660 	 10.0740
9.6540 	 10.1030
9.1940 	 10.2850
9.9060 	 10.3540
9.9060 	 10.5280
7.9030 	 10.5440
10.4170 	 10.5840
10.3990 	 10.7630
9.6540 	 10.8820
9.5000 	 10.9670
10.7440 	 11.0180
9.9520 	 11.0880
7.2660 	 11.3660
8.0200 	 11.4400
9.9520 	 11.4670
9.7470 	 11.8000
10.1550 	 11.9510
8.8460 	 11.9810
9.9520 	 12.0140
10.6220 	 12.1380
10.8560 	 12.3060
10.1550 	 12.4210
10.8560 	 12.5670
10.1550 	 12.7670
12.2770 	 12.7870
10.4170 	 13.0610
10.9180 	 13.1500
12.3390 	 13.3870
12.3390 	 13.5030
12.3390 	 13.5140
12.3390 	 13.8420
12.8210 	 14.3060
14.1350 	 14.3810
14.8260 	 15.1330
10.8560 	 15.2690
14.1350 	 15.4350
15.3590 	 15.4640
15.3020 	 15.5740
10.6220 	 15.7000
15.5100 	 15.7600
15.3020 	 15.9950
15.3590 	 16.0800
15.3110 	 16.6180
15.3110 	 16.7100
16.7900 	 16.7900
16.7900 	 16.8540
16.9710 	 17.6230
10.6220 	 17.8250
15.3020 	 17.8920
16.9710 	 17.9410
16.7900 	 18.0860
15.3110 	 18.1300
17.3300 	 18.2410
17.7160 	 18.3250
18.2100 	 18.5240
16.9710 	 18.6290
15.3020 	 18.6910
16.9710 	 18.9580
17.7160 	 19.4660
19.5290 	 19.6160
16.7900 	 19.6380
19.5290 	 19.6650
17.7160 	 19.7270
19.5290 	 19.7550
18.9480 	 19.8150
19.7250 	 20.0830
18.2700 	 20.3540
19.9870 	 20.9090
20.1130 	 21.0060
19.7250 	 21.5830
20.4730 	 22.0360
19.9870 	 22.1040
21.6970 	 22.1420
21.6970 	 22.1880
21.3730 	 22.2840
19.5290 	 22.3100
17.6290 	 22.4810
21.5270 	 23.0230
21.7050 	 23.7100
22.3210 	 23.7430
21.7180 	 24.0380
21.9190 	 24.0520
20.4320 	 24.3390
21.8980 	 24.5320
21.9190 	 24.6930
23.2230 	 24.7430
21.8980 	 24.9390
24.7850 	 24.9460
24.7850 	 25.0840
22.1620 	 25.1300
17.6290 	 25.3080
20.4730 	 25.6180
25.1510 	 25.9120
22.1620 	 26.0100
21.8980 	 26.0950
21.8980 	 26.1370
25.1510 	 26.1410
21.7180 	 26.7580
20.4730 	 27.0100
26.6790 	 27.0540
22.1620 	 27.1490
27.4660 	 27.5380
27.5560 	 27.7750
27.5560 	 27.7870
27.5560 	 27.8090
27.4660 	 27.8110
27.7770 	 27.8150
27.7770 	 28.0400
27.4660 	 28.2940
27.7770 	 28.4600
26.4600 	 28.6130
21.7180 	 28.6320
28.2070 	 28.8090
29.6270 	 29.8880
29.6270 	 29.9070
29.6270 	 30.2220
27.4660 	 30.3120
27.7770 	 30.3140
28.0770 	 30.5500
28.2900 	 31.1960
29.1580 	 31.8840
31.2880 	 32.2130
32.2910 	 32.5070
32.7440 	 33.0920
32.9260 	 33.3890
32.2910 	 33.6270
32.9260 	 34.2870
34.3000 	 34.3740
28.2900 	 34.9950
34.3000 	 35.3030
35.0360 	 35.4370
35.3830 	 35.6870
35.3830 	 35.9660
35.3830 	 36.0600
35.0360 	 36.4420
35.4560 	 37.0900
37.0750 	 37.7030
37.6320 	 37.7300
37.0750 	 38.0030
37.8310 	 38.1830
37.8310 	 38.2850
37.8310 	 39.2560
39.9670 	 40.0520
40.0070 	 40.3600
39.9670 	 40.6340
40.0070 	 40.8790
40.0070 	 41.0210
40.5060 	 41.1540
40.0070 	 41.3120
39.9670 	 41.4440
